order_id,customer_age,region,membership,channel,category,price,quantity,amount,grade_apply,grade_vec,membership_score,age_next_year_apply,age_next_year_vec,region_clean,membership_clean,channel_clean,membership_ord,ch_app,ch_web,ch_app.1,ch_web.1,quantity_mm,quantity_robust,amount_log
O01360,27.0,경기,basic,web,가전,89900.0,2,179800.0,high,high,1.0,28.0,28.0,경기,basic,web,1,0,1,0,1,0.0126582278481012,1.0,12.099605962739451
O01288,32.0,서울,basic,app,도서,89900.0,2,179800.0,high,high,1.0,33.0,33.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,12.099605962739451
O00343,50.0,서울,basic,app,패션,89900.0,2,179800.0,high,high,1.0,51.0,51.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,12.099605962739451
O00341,33.0,경기,basic,app,패션,89900.0,2,179800.0,high,high,1.0,34.0,34.0,경기,basic,app,1,1,0,1,0,0.0126582278481012,1.0,12.099605962739451
O00955,38.0,경기,silver,web,도서,89900.0,2,179800.0,high,high,2.0,39.0,39.0,경기,silver,web,2,0,1,0,1,0.0126582278481012,1.0,12.099605962739451
O01094,37.0,경기,silver,app ,가전,89900.0,2,179800.0,high,high,2.0,38.0,38.0,경기,silver,app,2,1,0,1,0,0.0126582278481012,1.0,12.099605962739451
O00116,40.0,인천,silver,app,가전,89900.0,2,179800.0,high,high,2.0,41.0,41.0,인천,silver,app,2,1,0,1,0,0.0126582278481012,1.0,12.099605962739451
O00156,41.0,서울,vip,app,식품,89900.0,2,179800.0,high,high,4.0,42.0,42.0,서울,vip,app,4,1,0,1,0,0.0126582278481012,1.0,12.099605962739451
O00157,39.0,부산,silver,app ,뷰티,89900.0,2,179800.0,high,high,2.0,40.0,40.0,부산,silver,app,2,1,0,1,0,0.0126582278481012,1.0,12.099605962739451
O00136,30.0,서울,basic,app,패션,89900.0,2,179800.0,high,high,1.0,31.0,31.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,12.099605962739451
O01350,35.0,서울,basic,app,식품,49900.0,3,149700.0,high,high,1.0,36.0,36.0,서울,basic,app,1,1,0,1,0,0.0253164556962025,2.0,11.916395250412128
O00038,39.0,서울,silver,APP,식품,49900.0,3,149700.0,high,high,2.0,40.0,40.0,서울,silver,app,2,1,0,1,0,0.0253164556962025,2.0,11.916395250412128
O00419,42.0,부산,basic,web,가전,49900.0,3,149700.0,high,high,1.0,43.0,43.0,부산,basic,web,1,0,1,0,1,0.0253164556962025,2.0,11.916395250412128
O00886,36.0,서울,silver,app ,도서,49900.0,3,149700.0,high,high,2.0,37.0,37.0,서울,silver,app,2,1,0,1,0,0.0253164556962025,2.0,11.916395250412128
O00879,25.0,서울,basic,app,가전,49900.0,3,149700.0,high,high,1.0,26.0,26.0,서울,basic,app,1,1,0,1,0,0.0253164556962025,2.0,11.916395250412128
O00862,26.0,경기,basic,app,패션,49900.0,3,149700.0,high,high,1.0,27.0,27.0,경기,basic,app,1,1,0,1,0,0.0253164556962025,2.0,11.916395250412128
O00803,39.0,경기,silver,app,패션,49900.0,3,149700.0,high,high,2.0,40.0,40.0,경기,silver,app,2,1,0,1,0,0.0253164556962025,2.0,11.916395250412128
O00778,28.0,부산,silver,app,도서,49900.0,3,149700.0,high,high,2.0,29.0,29.0,부산,silver,app,2,1,0,1,0,0.0253164556962025,2.0,11.916395250412128
O00069,33.0,서울,silver,web,패션,49900.0,3,149700.0,high,high,2.0,34.0,34.0,서울,silver,web,2,0,1,0,1,0.0253164556962025,2.0,11.916395250412128
O00765,57.0,서울,silver,web,식품,49900.0,3,149700.0,high,high,2.0,58.0,58.0,서울,silver,web,2,0,1,0,1,0.0253164556962025,2.0,11.916395250412128
O00084,26.0,서울,basic,app,뷰티,49900.0,3,149700.0,high,high,1.0,27.0,27.0,서울,basic,app,1,1,0,1,0,0.0253164556962025,2.0,11.916395250412128
O00525,44.0,인천,basic,web,뷰티,49900.0,3,149700.0,high,high,1.0,45.0,45.0,인천,basic,web,1,0,1,0,1,0.0253164556962025,2.0,11.916395250412128
O00292,21.0,서울,silver,app,식품,49900.0,3,149700.0,high,high,2.0,22.0,22.0,서울,silver,app,2,1,0,1,0,0.0253164556962025,2.0,11.916395250412128
O00267,41.0,부산,silver,web,식품,49900.0,3,149700.0,high,high,2.0,42.0,42.0,부산,silver,web,2,0,1,0,1,0.0253164556962025,2.0,11.916395250412128
O00095,41.0,부산,silver,web,도서,49900.0,3,149700.0,high,high,2.0,42.0,42.0,부산,silver,web,2,0,1,0,1,0.0253164556962025,2.0,11.916395250412128
O00646,49.0,인천,gold,web,가전,49900.0,3,149700.0,high,high,3.0,50.0,50.0,인천,gold,web,3,0,1,0,1,0.0253164556962025,2.0,11.916395250412128
O00099,26.0,서울,basic,web,도서,49900.0,3,149700.0,high,high,1.0,27.0,27.0,서울,basic,web,1,0,1,0,1,0.0253164556962025,2.0,11.916395250412128
O00552,32.0,인천,basic,web,도서,49900.0,3,149700.0,high,high,1.0,33.0,33.0,인천,basic,web,1,0,1,0,1,0.0253164556962025,2.0,11.916395250412128
O00607,32.0,서울,gold,app,뷰티,49900.0,3,149700.0,high,high,3.0,33.0,33.0,서울,gold,app,3,1,0,1,0,0.0253164556962025,2.0,11.916395250412128
O00945,32.0,서울,basic,web,도서,49900.0,3,149700.0,high,high,1.0,33.0,33.0,서울,basic,web,1,0,1,0,1,0.0253164556962025,2.0,11.916395250412128
O00734,25.0,경기,gold,app,가전,49900.0,3,149700.0,high,high,3.0,26.0,26.0,경기,gold,app,3,1,0,1,0,0.0253164556962025,2.0,11.916395250412128
O00967,29.0,부산,basic,web,가전,49900.0,3,149700.0,high,high,1.0,30.0,30.0,부산,basic,web,1,0,1,0,1,0.0253164556962025,2.0,11.916395250412128
O00969,64.0,경기,basic,app,뷰티,49900.0,3,149700.0,high,high,1.0,65.0,65.0,경기,basic,app,1,1,0,1,0,0.0253164556962025,2.0,11.916395250412128
O00012,32.0,대구,silver,web,도서,49900.0,3,149700.0,high,high,2.0,33.0,33.0,대구,silver,web,2,0,1,0,1,0.0253164556962025,2.0,11.916395250412128
O00194,21.0,경기,basic,web,식품,49900.0,3,149700.0,high,high,1.0,22.0,22.0,경기,basic,web,1,0,1,0,1,0.0253164556962025,2.0,11.916395250412128
O01450,24.0,부산,vip,app,패션,49900.0,3,149700.0,high,high,4.0,25.0,25.0,부산,vip,app,4,1,0,1,0,0.0253164556962025,2.0,11.916395250412128
O01385,42.0,부산,basic,app,뷰티,49900.0,3,149700.0,high,high,1.0,43.0,43.0,부산,basic,app,1,1,0,1,0,0.0253164556962025,2.0,11.916395250412128
O01110,30.0,서울,basic,app,뷰티,49900.0,3,149700.0,high,high,1.0,31.0,31.0,서울,basic,app,1,1,0,1,0,0.0253164556962025,2.0,11.916395250412128
O01444,17.0,경기,silver,web,뷰티,129900.0,1,129900.0,high,high,2.0,18.0,18.0,경기,silver,web,2,0,1,0,1,0.0,0.0,11.774527900858468
O01238,27.0,경기,silver,app,가전,129900.0,1,129900.0,high,high,2.0,28.0,28.0,경기,silver,app,2,1,0,1,0,0.0,0.0,11.774527900858468
O01301,32.0,서울,gold,web,가전,129900.0,1,129900.0,high,high,3.0,33.0,33.0,서울,gold,web,3,0,1,0,1,0.0,0.0,11.774527900858468
O00355,31.0,서울,vip,web,뷰티,129900.0,1,129900.0,high,high,4.0,32.0,32.0,서울,vip,web,4,0,1,0,1,0.0,0.0,11.774527900858468
O00506,35.0,서울,gold,app,도서,129900.0,1,129900.0,high,high,3.0,36.0,36.0,서울,gold,app,3,1,0,1,0,0.0,0.0,11.774527900858468
O00735,17.0,서울,silver,web,도서,129900.0,1,129900.0,high,high,2.0,18.0,18.0,서울,silver,web,2,0,1,0,1,0.0,0.0,11.774527900858468
O00721,20.0,대구,silver,web,가전,129900.0,1,129900.0,high,high,2.0,21.0,21.0,대구,silver,web,2,0,1,0,1,0.0,0.0,11.774527900858468
O00658,48.0,서울,basic,app,뷰티,129900.0,1,129900.0,high,high,1.0,49.0,49.0,서울,basic,app,1,1,0,1,0,0.0,0.0,11.774527900858468
O01221,37.0,대구,gold,web,뷰티,129900.0,1,129900.0,high,high,3.0,38.0,38.0,대구,gold,web,3,0,1,0,1,0.0,0.0,11.774527900858468
O01036,18.0,부산,gold,APP,패션,129900.0,1,129900.0,high,high,3.0,19.0,19.0,부산,gold,app,3,1,0,1,0,0.0,0.0,11.774527900858468
O00772,39.0,인천,basic,app ,가전,129900.0,1,129900.0,high,high,1.0,40.0,40.0,인천,basic,app,1,1,0,1,0,0.0,0.0,11.774527900858468
O00497,31.0,경기,vip,app,도서,129900.0,1,129900.0,high,high,4.0,32.0,32.0,경기,vip,app,4,1,0,1,0,0.0,0.0,11.774527900858468
O01043,38.0,서울,gold,web,뷰티,129900.0,1,129900.0,high,high,3.0,39.0,39.0,서울,gold,web,3,0,1,0,1,0.0,0.0,11.774527900858468
O00270,37.0,서울,basic,app,패션,129900.0,1,129900.0,high,high,1.0,38.0,38.0,서울,basic,app,1,1,0,1,0,0.0,0.0,11.774527900858468
O00353,21.0,부산,gold,app ,뷰티,129900.0,1,129900.0,high,high,3.0,22.0,22.0,부산,gold,app,3,1,0,1,0,0.0,0.0,11.774527900858468
O00017,16.0,서울,silver,app,식품,129900.0,1,129900.0,high,high,2.0,17.0,17.0,서울,silver,app,2,1,0,1,0,0.0,0.0,11.774527900858468
O00291,20.0,서울,basic,web,식품,129900.0,1,129900.0,high,high,1.0,21.0,21.0,서울,basic,web,1,0,1,0,1,0.0,0.0,11.774527900858468
O01148,28.0,부산,silver,web,패션,129900.0,1,129900.0,high,high,2.0,29.0,29.0,부산,silver,web,2,0,1,0,1,0.0,0.0,11.774527900858468
O00272,32.0,인천,gold,web,뷰티,129900.0,1,129900.0,high,high,3.0,33.0,33.0,인천,gold,web,3,0,1,0,1,0.0,0.0,11.774527900858468
O00122,40.0,인천,basic,web,뷰티,129900.0,1,129900.0,high,high,1.0,41.0,41.0,인천,basic,web,1,0,1,0,1,0.0,0.0,11.774527900858468
O01263,41.0,서울,silver,web,도서,129900.0,1,129900.0,high,high,2.0,42.0,42.0,서울,silver,web,2,0,1,0,1,0.0,0.0,11.774527900858468
O00630,40.0,서울,basic,app,도서,129900.0,1,129900.0,high,high,1.0,41.0,41.0,서울,basic,app,1,1,0,1,0,0.0,0.0,11.774527900858468
O01266,43.0,서울,vip,web,가전,129900.0,1,129900.0,high,high,4.0,44.0,44.0,서울,vip,web,4,0,1,0,1,0.0,0.0,11.774527900858468
O00544,36.0,부산,basic,web,패션,129900.0,1,129900.0,high,high,1.0,37.0,37.0,부산,basic,web,1,0,1,0,1,0.0,0.0,11.774527900858468
O00619,33.0,인천,basic,app,가전,129900.0,1,129900.0,high,high,1.0,34.0,34.0,인천,basic,app,1,1,0,1,0,0.0,0.0,11.774527900858468
O01090,26.0,서울,silver,web,식품,129900.0,1,129900.0,high,high,2.0,27.0,27.0,서울,silver,web,2,0,1,0,1,0.0,0.0,11.774527900858468
O00596,54.0,경기,gold,app,패션,129900.0,1,129900.0,high,high,3.0,55.0,55.0,경기,gold,app,3,1,0,1,0,0.0,0.0,11.774527900858468
O01013,40.0,대구,basic,app,뷰티,129900.0,1,129900.0,high,high,1.0,41.0,41.0,대구,basic,app,1,1,0,1,0,0.0,0.0,11.774527900858468
O00066,22.0,경기,basic,web,가전,129900.0,1,129900.0,high,high,1.0,23.0,23.0,경기,basic,web,1,0,1,0,1,0.0,0.0,11.774527900858468
O00790,20.0,대구,basic,APP,식품,129900.0,1,129900.0,high,high,1.0,21.0,21.0,대구,basic,app,1,1,0,1,0,0.0,0.0,11.774527900858468
O01189,45.0,서울,basic,app,가전,129900.0,1,129900.0,high,high,1.0,46.0,46.0,서울,basic,app,1,1,0,1,0,0.0,0.0,11.774527900858468
O00940,32.0,경기,basic,web,가전,129900.0,1,129900.0,high,high,1.0,33.0,33.0,경기,basic,web,1,0,1,0,1,0.0,0.0,11.774527900858468
O00413,35.0,대구,vip,web,뷰티,129900.0,1,129900.0,high,high,4.0,36.0,36.0,대구,vip,web,4,0,1,0,1,0.0,0.0,11.774527900858468
O01166,37.0,인천,basic,web,가전,129900.0,1,129900.0,high,high,1.0,38.0,38.0,인천,basic,web,1,0,1,0,1,0.0,0.0,11.774527900858468
O00416,36.0,경기,silver,app,식품,129900.0,1,129900.0,high,high,2.0,37.0,37.0,경기,silver,app,2,1,0,1,0,0.0,0.0,11.774527900858468
O01489,25.0,서울,silver,app,식품,129900.0,1,129900.0,high,high,2.0,26.0,26.0,서울,silver,app,2,1,0,1,0,0.0,0.0,11.774527900858468
O00912,21.0,서울,basic,web,뷰티,129900.0,1,129900.0,high,high,1.0,22.0,22.0,서울,basic,web,1,0,1,0,1,0.0,0.0,11.774527900858468
O01433,34.0,경기,basic,web,패션,129900.0,1,129900.0,high,high,1.0,35.0,35.0,경기,basic,web,1,0,1,0,1,0.0,0.0,11.774527900858468
O00902,35.0,서울,basic,web,도서,129900.0,1,129900.0,high,high,1.0,36.0,36.0,서울,basic,web,1,0,1,0,1,0.0,0.0,11.774527900858468
O01173,44.0,경기,silver,web,뷰티,129900.0,1,129900.0,high,high,2.0,45.0,45.0,경기,silver,web,2,0,1,0,1,0.0,0.0,11.774527900858468
O00202,32.0,서울,basic,app,패션,129900.0,1,129900.0,high,high,1.0,33.0,33.0,서울,basic,app,1,1,0,1,0,0.0,0.0,11.774527900858468
O01419,42.0,경기,basic,web,도서,129900.0,1,129900.0,high,high,1.0,43.0,43.0,경기,basic,web,1,0,1,0,1,0.0,0.0,11.774527900858468
O00885,53.0,부산,basic,app,도서,129900.0,1,129900.0,high,high,1.0,54.0,54.0,부산,basic,app,1,1,0,1,0,0.0,0.0,11.774527900858468
O01134,36.0,서울,basic,app,도서,129900.0,1,129900.0,high,high,1.0,37.0,37.0,서울,basic,app,1,1,0,1,0,0.0,0.0,11.774527900858468
O00065,18.0,서울,gold,app,패션,129900.0,1,129900.0,high,high,3.0,19.0,19.0,서울,gold,app,3,1,0,1,0,0.0,0.0,11.774527900858468
O01188,26.0,서울,basic,app,뷰티,129900.0,1,129900.0,high,high,1.0,27.0,27.0,서울,basic,app,1,1,0,1,0,0.0,0.0,11.774527900858468
O01364,23.0,경기,silver,app,패션,129900.0,1,129900.0,high,high,2.0,24.0,24.0,경기,silver,app,2,1,0,1,0,0.0,0.0,11.774527900858468
O01326,45.0,서울,gold,APP,패션,129900.0,1,129900.0,high,high,3.0,46.0,46.0,서울,gold,app,3,1,0,1,0,0.0,0.0,11.774527900858468
O01195,31.0,서울,vip,app,뷰티,129900.0,1,129900.0,high,high,4.0,32.0,32.0,서울,vip,app,4,1,0,1,0,0.0,0.0,11.774527900858468
O00441,28.0,서울,basic,web,패션,129900.0,1,129900.0,high,high,1.0,29.0,29.0,서울,basic,web,1,0,1,0,1,0.0,0.0,11.774527900858468
O00836,35.0,경기,basic,web,도서,129900.0,1,129900.0,high,high,1.0,36.0,36.0,경기,basic,web,1,0,1,0,1,0.0,0.0,11.774527900858468
O01334,51.0,대구,basic,app,가전,49900.0,2,99800.0,mid,mid,1.0,52.0,52.0,대구,basic,app,1,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O01366,28.0,서울,silver,app,뷰티,49900.0,2,99800.0,mid,mid,2.0,29.0,29.0,서울,silver,app,2,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00348,44.0,서울,basic,web,가전,49900.0,2,99800.0,mid,mid,1.0,45.0,45.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O01327,35.0,서울,silver,web,도서,49900.0,2,99800.0,mid,mid,2.0,36.0,36.0,서울,silver,web,2,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00461,35.0,서울,basic,web,패션,49900.0,2,99800.0,mid,mid,1.0,36.0,36.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00126,39.0,경기,silver,app,뷰티,49900.0,2,99800.0,mid,mid,2.0,40.0,40.0,경기,silver,app,2,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00423,28.0,서울,silver,app,도서,49900.0,2,99800.0,mid,mid,2.0,29.0,29.0,서울,silver,app,2,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00429,43.0,서울,silver,app,뷰티,49900.0,2,99800.0,mid,mid,2.0,44.0,44.0,서울,silver,app,2,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00369,37.0,서울,basic,web,도서,49900.0,2,99800.0,mid,mid,1.0,38.0,38.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00507,49.0,대구,basic,APP,도서,49900.0,2,99800.0,mid,mid,1.0,50.0,50.0,대구,basic,app,1,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00518,23.0,인천,gold,web,가전,49900.0,2,99800.0,mid,mid,3.0,24.0,24.0,인천,gold,web,3,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O01464,33.0,부산,vip,web,뷰티,49900.0,2,99800.0,mid,mid,4.0,34.0,34.0,부산,vip,web,4,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O01344,19.0,부산,vip,app,가전,49900.0,2,99800.0,mid,mid,4.0,20.0,20.0,부산,vip,app,4,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O01261,33.0,서울,basic,web,식품,49900.0,2,99800.0,mid,mid,1.0,34.0,34.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O01282,24.0,부산,gold,app,도서,49900.0,2,99800.0,mid,mid,3.0,25.0,25.0,부산,gold,app,3,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00036,37.0,인천,basic,web,도서,49900.0,2,99800.0,mid,mid,1.0,38.0,38.0,인천,basic,web,1,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00888,39.0,서울,silver,app,식품,49900.0,2,99800.0,mid,mid,2.0,40.0,40.0,서울,silver,app,2,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O01487,36.0,서울,basic,web,가전,49900.0,2,99800.0,mid,mid,1.0,37.0,37.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00915,41.0,경기,silver,APP,패션,49900.0,2,99800.0,mid,mid,2.0,42.0,42.0,경기,silver,app,2,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00919,46.0,부산,basic,app,뷰티,49900.0,2,99800.0,mid,mid,1.0,47.0,47.0,부산,basic,app,1,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00933,48.0,대구,vip,app,식품,49900.0,2,99800.0,mid,mid,4.0,49.0,49.0,대구,vip,app,4,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00039,40.0,부산,basic,web,패션,49900.0,2,99800.0,mid,mid,1.0,41.0,41.0,부산,basic,web,1,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00952,31.0,부산,vip,app,도서,49900.0,2,99800.0,mid,mid,4.0,32.0,32.0,부산,vip,app,4,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00984,20.0,서울,basic,web,패션,49900.0,2,99800.0,mid,mid,1.0,21.0,21.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00049,24.0,경기,basic,web,뷰티,49900.0,2,99800.0,mid,mid,1.0,25.0,25.0,경기,basic,web,1,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O01132,27.0,경기,silver,web,식품,49900.0,2,99800.0,mid,mid,2.0,28.0,28.0,경기,silver,web,2,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O01005,36.0,인천,basic,web,식품,49900.0,2,99800.0,mid,mid,1.0,37.0,37.0,인천,basic,web,1,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00026,42.0,부산,basic,web,패션,49900.0,2,99800.0,mid,mid,1.0,43.0,43.0,부산,basic,web,1,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O01123,35.0,인천,basic,app,뷰티,49900.0,2,99800.0,mid,mid,1.0,36.0,36.0,인천,basic,app,1,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O01117,37.0,서울,basic,app ,뷰티,49900.0,2,99800.0,mid,mid,1.0,38.0,38.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O01050,43.0,서울,basic,web,패션,49900.0,2,99800.0,mid,mid,1.0,44.0,44.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O01080,24.0,대구,silver,web,가전,49900.0,2,99800.0,mid,mid,2.0,25.0,25.0,대구,silver,web,2,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O01182,32.0,서울,gold,app,식품,49900.0,2,99800.0,mid,mid,3.0,33.0,33.0,서울,gold,app,3,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00050,51.0,서울,silver,web,패션,49900.0,2,99800.0,mid,mid,2.0,52.0,52.0,서울,silver,web,2,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00579,32.0,경기,vip,app,가전,49900.0,2,99800.0,mid,mid,4.0,33.0,33.0,경기,vip,app,4,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00696,46.0,경기,basic,web,가전,49900.0,2,99800.0,mid,mid,1.0,47.0,47.0,경기,basic,web,1,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O01467,38.0,대구,silver,web,가전,49900.0,2,99800.0,mid,mid,2.0,39.0,39.0,대구,silver,web,2,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00620,43.0,부산,gold,web,식품,49900.0,2,99800.0,mid,mid,3.0,44.0,44.0,부산,gold,web,3,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00635,38.0,서울,silver,web,패션,49900.0,2,99800.0,mid,mid,2.0,39.0,39.0,서울,silver,web,2,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00653,43.0,경기,silver,app,식품,49900.0,2,99800.0,mid,mid,2.0,44.0,44.0,경기,silver,app,2,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O01254,42.0,서울,basic,app,식품,49900.0,2,99800.0,mid,mid,1.0,43.0,43.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O01468,42.0,경기,silver,web,가전,49900.0,2,99800.0,mid,mid,2.0,43.0,43.0,경기,silver,web,2,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00680,41.0,인천,silver,web,뷰티,49900.0,2,99800.0,mid,mid,2.0,42.0,42.0,인천,silver,web,2,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00697,30.0,서울,basic,APP,뷰티,49900.0,2,99800.0,mid,mid,1.0,31.0,31.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00055,40.0,경기,basic,app,패션,49900.0,2,99800.0,mid,mid,1.0,41.0,41.0,경기,basic,app,1,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O01241,17.0,인천,basic,app,패션,49900.0,2,99800.0,mid,mid,1.0,18.0,18.0,인천,basic,app,1,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00336,16.0,서울,silver,app,식품,49900.0,2,99800.0,mid,mid,2.0,17.0,17.0,서울,silver,app,2,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00774,42.0,서울,silver,app,도서,49900.0,2,99800.0,mid,mid,2.0,43.0,43.0,서울,silver,app,2,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00064,50.0,서울,basic,app,도서,49900.0,2,99800.0,mid,mid,1.0,51.0,51.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00810,27.0,서울,basic,web,도서,49900.0,2,99800.0,mid,mid,1.0,28.0,28.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00817,35.0,경기,basic,web,가전,49900.0,2,99800.0,mid,mid,1.0,36.0,36.0,경기,basic,web,1,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00826,39.0,대구,vip,web,도서,49900.0,2,99800.0,mid,mid,4.0,40.0,40.0,대구,vip,web,4,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00340,39.0,서울,basic,app,패션,49900.0,2,99800.0,mid,mid,1.0,40.0,40.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00551,32.0,경기,basic,app,가전,49900.0,2,99800.0,mid,mid,1.0,33.0,33.0,경기,basic,app,1,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00274,48.0,대구,vip,app,뷰티,49900.0,2,99800.0,mid,mid,4.0,49.0,49.0,대구,vip,app,4,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O01383,26.0,대구,basic,app,뷰티,49900.0,2,99800.0,mid,mid,1.0,27.0,27.0,대구,basic,app,1,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00239,39.0,경기,basic,app,패션,49900.0,2,99800.0,mid,mid,1.0,40.0,40.0,경기,basic,app,1,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O01414,49.0,서울,vip,app,뷰티,49900.0,2,99800.0,mid,mid,4.0,50.0,50.0,서울,vip,app,4,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00216,34.0,서울,vip,web,뷰티,49900.0,2,99800.0,mid,mid,4.0,35.0,35.0,서울,vip,web,4,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O01439,18.0,서울,vip,APP,뷰티,49900.0,2,99800.0,mid,mid,4.0,19.0,19.0,서울,vip,app,4,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O01422,22.0,경기,silver,APP,가전,49900.0,2,99800.0,mid,mid,2.0,23.0,23.0,경기,silver,app,2,1,0,1,0,0.0126582278481012,1.0,11.510933482289435
O00256,45.0,경기,gold,web,패션,49900.0,2,99800.0,mid,mid,3.0,46.0,46.0,경기,gold,web,3,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
O00252,30.0,서울,basic,web,뷰티,49900.0,2,99800.0,mid,mid,1.0,31.0,31.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,11.510933482289435
